,nose_x,nose_y,nose_z,nose_vis,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_vis,left_eye_x,left_eye_y,left_eye_z,left_eye_vis,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_vis,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_vis,right_eye_x,right_eye_y,right_eye_z,right_eye_vis,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_vis,left_ear_x,left_ear_y,left_ear_z,left_ear_vis,right_ear_x,right_ear_y,right_ear_z,right_ear_vis,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_vis,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_pinky_finger_x,left_pinky_finger_y,left_pinky_finger_z,left_pinky_finger_vis,right_pinky_finger_x,right_pinky_finger_y,right_pinky_finger_z,right_pinky_finger_vis,left_index_finger_x,left_index_finger_y,left_index_finger_z,left_index_finger_vis,right_index_finger_x,right_index_finger_y,right_index_finger_z,right_index_finger_vis,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_vis,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
0,0.5292004346847534,0.8302702903747559,-0.5615097880363464,0.998674750328064,0.4882478415966034,0.8435295224189758,-0.688469409942627,0.9992057681083679,0.4774172306060791,0.8439176082611084,-0.688197910785675,0.999240517616272,0.46575701236724854,0.8443624973297119,-0.6884769201278687,0.999267041683197,0.49344658851623535,0.8441436290740967,-0.5448572635650635,0.9987164735794067,0.48642775416374207,0.8448960781097412,-0.5446832776069641,0.9984448552131653,0.4786279797554016,0.8456146717071533,-0.5441866517066956,0.9984912872314453,0.40100646018981934,0.8408303260803223,-1.0134378671646118,0.9989643096923828,0.4143999218940735,0.8418865203857422,-0.3471794128417969,0.9987592697143555,0.49167686700820923,0.8166291117668152,-0.6402772665023804,0.997908353805542,0.5007797479629517,0.8170759081840515,-0.4474598467350006,0.9984328150749207,0.34247028827667236,0.7882769703865051,-1.1050381660461426,0.9995013475418091,0.3196735680103302,0.7989650964736938,-0.01213793270289898,0.9985759258270264,0.5838862657546997,0.8600187301635742,-1.505599856376648,0.9827185273170471,0.5194047689437866,0.8574672341346741,0.2760383188724518,0.1256484091281891,0.6342437267303467,0.9498981237411499,-1.5640546083450317,0.9563504457473755,0.5419362783432007,0.9291821718215942,-0.15854239463806152,0.40042251348495483,0.6259274482727051,0.9675658941268921,-1.7869430780410767,0.9465959072113037,0.4872758984565735,0.9497689008712769,-0.25324031710624695,0.5471242666244507,0.5848767757415771,0.9702668786048889,-1.7550047636032104,0.94138103723526,0.5003332495689392,0.9544578790664673,-0.3886188566684723,0.5720391273498535,0.5921503305435181,0.9629902839660645,-1.5660433769226074,0.9299948811531067,0.5868233442306519,0.9440428614616394,-0.23222653567790985,0.5731841921806335,0.3606708347797394,0.603431224822998,-0.39681246876716614,0.99962317943573,0.2614728808403015,0.6399088501930237,0.3973411023616791,0.9993700385093689,0.7737004160881042,0.7143316268920898,-0.5038580894470215,0.7162824869155884,0.43331414461135864,0.7482302784919739,0.9165219068527222,0.10870178788900375,0.6796779632568359,0.7141013145446777,0.9336065649986267,0.1830119639635086,0.5831171870231628,0.7127153277397156,1.7612433433532715,0.14238086342811584,0.632270336151123,0.7120598554611206,1.0886573791503906,0.3401567339897156,0.6051821708679199,0.7049525380134583,1.8420403003692627,0.12752117216587067,0.6943583488464355,0.7391141057014465,1.3841360807418823,0.2627147436141968,0.6222681999206543,0.7307189106941223,1.946279525756836,0.2525480389595032
1,0.6262426972389221,0.2607812285423279,-0.06349539011716843,0.9890673756599426,0.6072947978973389,0.24812738597393036,-0.02894812449812889,0.9947745203971863,0.6031575202941895,0.24871933460235596,-0.029157591983675957,0.9932859539985657,0.5983218550682068,0.2492177039384842,-0.029192360118031502,0.9939143061637878,0.6076390743255615,0.24857816100120544,-0.10915912687778473,0.9925340414047241,0.6041548252105713,0.24952320754528046,-0.10916554182767868,0.9899700284004211,0.6001017093658447,0.25028854608535767,-0.10918231308460236,0.9883583188056946,0.5619347095489502,0.26715588569641113,0.12572374939918518,0.9933444261550903,0.5653595924377441,0.2686150372028351,-0.24168270826339722,0.9924036264419556,0.621147871017456,0.2831971347332001,-0.003139881184324622,0.9744235873222351,0.6198927164077759,0.28150272369384766,-0.1104855090379715,0.9619389772415161,0.5420172214508057,0.3564489781856537,0.19664259254932404,0.9584237933158875,0.5387551784515381,0.36599037051200867,-0.3427670896053314,0.9714255928993225,0.45516443252563477,0.20017951726913452,0.24539344012737274,0.09133051335811615,0.4435811936855316,0.19147911667823792,-0.5295233130455017,0.8621507883071899,0.32770538330078125,0.06971925497055054,-0.004923763684928417,0.19629955291748047,0.32225748896598816,0.05565965175628662,-0.5046974420547485,0.8222900032997131,0.303133487701416,0.04185939207673073,-0.06197185814380646,0.24053417146205902,0.30048877000808716,0.02004319429397583,-0.565984845161438,0.829802930355072,0.30079787969589233,0.03346693515777588,-0.08293547481298447,0.24333086609840393,0.2954413592815399,0.017413794994354248,-0.5630826354026794,0.8102933168411255,0.3074827194213867,0.04595262184739113,-0.029671650379896164,0.2659943401813507,0.30100733041763306,0.0308687686920166,-0.5033003091812134,0.7551671266555786,0.5839620232582092,0.6887355446815491,0.194532111287117,0.9990028738975525,0.5276299715042114,0.7012536525726318,-0.19490137696266174,0.9973840117454529,0.8434839248657227,0.6852612495422363,-0.09273339807987213,0.97300785779953,0.29024675488471985,0.8343797326087952,-0.3243519365787506,0.9982396364212036,0.8768051862716675,0.94175124168396,-0.0767664685845375,0.9854222536087036,0.0720973014831543,0.9573054313659668,-0.29976922273635864,0.9951635599136353,0.8575900197029114,0.9840998649597168,-0.08319807797670364,0.9688315987586975,0.03414851427078247,0.9642367362976074,-0.2978956997394562,0.9760783910751343,0.9870579838752747,0.9961119890213013,-0.20674607157707214,0.9590795040130615,0.04622167348861694,1.0181734561920166,-0.42139607667922974,0.9765142798423767
2,0.4241017997264862,0.08214947581291199,-0.9611759185791016,0.9999979734420776,0.42778173089027405,0.0643155574798584,-0.8837745189666748,0.9999799728393555,0.4365442991256714,0.06446683406829834,-0.8837393522262573,0.9999895095825195,0.44520965218544006,0.06464040279388428,-0.8838961124420166,0.9999730587005615,0.3943254053592682,0.06559896469116211,-0.9207180738449097,0.9999946355819702,0.37800389528274536,0.06696751713752747,-0.9209284782409668,0.999996542930603,0.3614925444126129,0.06887930631637573,-0.9209463000297546,0.9999938011169434,0.4451672434806824,0.07658501714468002,-0.486282616853714,0.9999755620956421,0.3255201280117035,0.08214151859283447,-0.6650956273078918,0.9999990463256836,0.4408295750617981,0.10384050011634827,-0.822750449180603,0.9999871253967285,0.4011002779006958,0.10521626472473145,-0.8732789754867554,0.9999973773956299,0.5368151664733887,0.19628849625587463,-0.23804780840873718,0.9999243021011353,0.19936516880989075,0.20548677444458008,-0.638644278049469,0.9999997615814209,0.7439462542533875,0.14997130632400513,-0.23183658719062805,0.7073437571525574,0.018045812845230103,0.30922138690948486,-0.9422391057014465,0.9810591340065002,0.9305030107498169,0.103473961353302,-0.49872082471847534,0.31386473774909973,0.18467344343662262,0.3954731822013855,-1.2077986001968384,0.6505358815193176,0.9832015037536621,0.09384328126907349,-0.516071617603302,0.25032034516334534,0.22916030883789062,0.4147329330444336,-1.2653888463974,0.4150412976741791,0.9790984392166138,0.08292222023010254,-0.6001749634742737,0.2649906873703003,0.2542928457260132,0.40216636657714844,-1.240756630897522,0.3986908197402954,0.9554325342178345,0.09570809453725815,-0.5495368242263794,0.3082839846611023,0.24110624194145203,0.39269644021987915,-1.2017780542373657,0.4289916455745697,0.5166453123092651,0.44132888317108154,0.17289616167545319,0.9997957348823547,0.3494550287723541,0.48465055227279663,-0.17317533493041992,0.999983549118042,0.7796040177345276,0.30314964056015015,-0.19160015881061554,0.9089676737785339,0.39728984236717224,0.7057100534439087,-0.23035138845443726,0.9977509379386902,1.0484154224395752,0.1761740744113922,-0.37890109419822693,0.9571176767349243,0.43197953701019287,0.9278141260147095,-0.0042586736381053925,0.9843031167984009,1.1055257320404053,0.18004700541496277,-0.4147508144378662,0.9526981115341187,0.42919647693634033,0.9607768654823303,0.0007176180952228606,0.9510557055473328,1.0658260583877563,0.07566666603088379,-0.6275316476821899,0.9713219404220581,0.49103423953056335,0.9844760894775391,-0.3349975049495697,0.9758238196372986
3,0.8888258337974548,0.4818112850189209,-0.5081167817115784,0.9999945163726807,0.9188803434371948,0.49586808681488037,-0.5076930522918701,0.9998946189880371,0.9197500348091125,0.5025657415390015,-0.5076824426651001,0.99997878074646,0.9207300543785095,0.5094050168991089,-0.5077551007270813,0.9998815059661865,0.9188722372055054,0.485118567943573,-0.4700483977794647,0.9999309778213501,0.9195654988288879,0.48372605443000793,-0.47014111280441284,0.9999758005142212,0.9204440712928772,0.48238515853881836,-0.4700833559036255,0.9999091625213623,0.9109994173049927,0.5371355414390564,-0.3992469310760498,0.9999455213546753,0.9138675332069397,0.502308189868927,-0.23110617697238922,0.9999921321868896,0.8591436743736267,0.49916476011276245,-0.4642734229564667,0.9999457597732544,0.8618585467338562,0.4829311668872833,-0.41523054242134094,0.9999788999557495,0.7709835767745972,0.6241169571876526,-0.17118945717811584,0.9999629259109497,0.7955484390258789,0.42332759499549866,-0.2205291986465454,0.9999998807907104,0.7624255418777466,0.7778280377388,-0.18618182837963104,0.9785832166671753,0.7889569997787476,0.2595120966434479,-0.2481141835451126,0.9971070885658264,0.8424205780029297,0.9114521741867065,-0.3607547879219055,0.9438803195953369,0.7932829856872559,0.11821943521499634,-0.4647911787033081,0.994368851184845,0.8536503314971924,0.9369394779205322,-0.33870258927345276,0.9112005829811096,0.8042373657226562,0.0745459496974945,-0.5072817206382751,0.9836635589599609,0.8726691007614136,0.9397112727165222,-0.4368186295032501,0.9185580015182495,0.8105742931365967,0.07057777047157288,-0.5336858630180359,0.9860627055168152,0.8603817224502563,0.9320660829544067,-0.408191978931427,0.9292166233062744,0.8032210469245911,0.08560630679130554,-0.4926965832710266,0.9919262528419495,0.4481692314147949,0.5867918729782104,0.1148083433508873,0.9988441467285156,0.37842974066734314,0.5222099423408508,-0.11449325829744339,0.9999324083328247,0.6672095060348511,0.7676352262496948,0.19782541692256927,0.9477218985557556,0.1847786158323288,0.7348344326019287,-0.1865590512752533,0.9987553358078003,0.853693962097168,0.9338469505310059,0.3312112092971802,0.9773283004760742,0.032334476709365845,0.9147457480430603,-0.015009104274213314,0.9920459985733032,0.855481743812561,0.9635764360427856,0.32958221435546875,0.9874072074890137,0.022637605667114258,0.9417105317115784,-0.003946293145418167,0.9929664134979248,0.9819774627685547,0.9573801755905151,0.20797687768936157,0.9913711547851562,0.05159762501716614,0.9738868474960327,-0.1991650015115738,0.9930683374404907
4,0.5851824879646301,0.14731544256210327,-0.23194169998168945,0.9999990463256836,0.5797581076622009,0.1260809600353241,-0.1944965422153473,0.9999964237213135,0.5789287090301514,0.12522831559181213,-0.1945951133966446,0.9999964237213135,0.5779429078102112,0.12413391470909119,-0.19471703469753265,0.9999954700469971,0.5739972591400146,0.1260334551334381,-0.24847295880317688,0.9999978542327881,0.5690765976905823,0.12516900897026062,-0.24858631193637848,0.9999978542327881,0.5634685754776001,0.12408021092414856,-0.24859841167926788,0.9999966621398926,0.5514934062957764,0.12711593508720398,-0.024511003866791725,0.9999964237213135,0.5249784588813782,0.12607967853546143,-0.2723091244697571,0.9999984502792358,0.5754333734512329,0.16813215613365173,-0.1699065864086151,0.9999953508377075,0.5679387450218201,0.16955798864364624,-0.24183012545108795,0.9999977350234985,0.5876120924949646,0.2554817795753479,0.058016497641801834,0.9999324083328247,0.4169505834579468,0.2466004490852356,-0.28984490036964417,0.9999517202377319,0.7509070634841919,0.22178611159324646,0.052324213087558746,0.9960861206054688,0.2664790749549866,0.22075378894805908,-0.3857067823410034,0.99704509973526,0.8840118646621704,0.21656399965286255,-0.1035899668931961,0.992416262626648,0.11620715260505676,0.20487083494663239,-0.4788781702518463,0.988097071647644,0.9235965609550476,0.2112547755241394,-0.11782590299844742,0.9760362505912781,0.07293102145195007,0.19672206044197083,-0.497700959444046,0.9742527008056641,0.9313005805015564,0.20538020133972168,-0.18663424253463745,0.978765070438385,0.0667375922203064,0.20094570517539978,-0.5593256950378418,0.9776960015296936,0.915605366230011,0.2081080973148346,-0.14463014900684357,0.9839437007904053,0.089527428150177,0.20232169330120087,-0.5088100433349609,0.9778498411178589,0.5214504599571228,0.6104806661605835,0.11258089542388916,0.9984644651412964,0.4202139675617218,0.6129001379013062,-0.11303423345088959,0.9978616833686829,0.7297074198722839,0.6719743609428406,-0.08250630646944046,0.9966879487037659,0.2523672580718994,0.7833401560783386,-0.2167978435754776,0.9976938366889954,0.7312921285629272,0.9306315183639526,0.035264842212200165,0.9954918026924133,0.07021623849868774,0.9575250148773193,-0.20943504571914673,0.9990265369415283,0.7114946246147156,0.9632912874221802,0.03884753957390785,0.9938535690307617,0.054565247148275375,0.973063051700592,-0.2166546881198883,0.9884603023529053,0.8040480613708496,0.9882643222808838,-0.08600345999002457,0.9932718873023987,0.053134411573410034,1.0013468265533447,-0.41748547554016113,0.9944636225700378
5,0.708861231803894,0.0896771252155304,-1.0807793140411377,0.9996870756149292,0.7248888611793518,0.06916716694831848,-1.0193432569503784,0.9996229410171509,0.7360526919364929,0.06924822926521301,-1.0195945501327515,0.9995549321174622,0.7466938495635986,0.069557785987854,-1.0198783874511719,0.9995636343955994,0.6927475929260254,0.06973788142204285,-1.0090094804763794,0.9996134638786316,0.6813110113143921,0.07025977969169617,-1.0092564821243286,0.9995487332344055,0.6701674461364746,0.07092022895812988,-1.0095458030700684,0.9996697902679443,0.7594504356384277,0.0780293345451355,-0.5427406430244446,0.9994039535522461,0.6517091393470764,0.07749760150909424,-0.4957980513572693,0.9998257756233215,0.7323392629623413,0.10506567358970642,-0.8922083973884583,0.9998571872711182,0.6898014545440674,0.10578972101211548,-0.8791826963424683,0.9997808337211609,0.9001064300537109,0.18314313888549805,-0.2849732041358948,0.9994484782218933,0.513451099395752,0.1815485954284668,-0.1574281007051468,0.9988532066345215,0.988032341003418,0.32412073016166687,-0.7356789112091064,0.9264295101165771,0.4179958701133728,0.3368070125579834,-0.5942107439041138,0.9715984463691711,0.7847249507904053,0.2894821763038635,-1.5817294120788574,0.8285723328590393,0.652249276638031,0.28897911310195923,-1.4694782495498657,0.9365158081054688,0.7514587044715881,0.2665998935699463,-1.7362807989120483,0.73643958568573,0.7107151746749878,0.27058905363082886,-1.6585646867752075,0.8783256411552429,0.7545906901359558,0.2500477433204651,-1.7118630409240723,0.717997670173645,0.7075467705726624,0.2565475404262543,-1.5912880897521973,0.8578605055809021,0.763552188873291,0.25877121090888977,-1.583107352256775,0.6521028280258179,0.6984062790870667,0.2628830671310425,-1.457862138748169,0.8012495636940002,0.7765202522277832,0.4767402410507202,-0.1326521635055542,0.9981213212013245,0.5620284080505371,0.4561004042625427,0.13325119018554688,0.9927876591682434,0.7507571578025818,0.6907540559768677,-0.2647289037704468,0.9427344799041748,0.08481240272521973,0.5561777353286743,-0.47521376609802246,0.958729088306427,0.7068994045257568,0.9166284203529358,0.32370927929878235,0.9462073445320129,0.5299713015556335,0.5542169213294983,0.7867074608802795,0.18479952216148376,0.691859245300293,0.9419393539428711,0.3657384514808655,0.7943172454833984,0.6384292840957642,0.5292553901672363,0.9193660020828247,0.30651935935020447,0.6947698593139648,0.9668530821800232,-0.11837424337863922,0.9104183316230774,0.5835421681404114,0.6123100519180298,0.8095790147781372,0.17214758694171906
6,0.41715773940086365,0.2811015546321869,-0.09284951537847519,0.9993165731430054,0.44188469648361206,0.2671906054019928,-0.13407006859779358,0.9995253086090088,0.4458487927913666,0.2678320109844208,-0.13384340703487396,0.9992863535881042,0.4498308598995209,0.2684106230735779,-0.13372734189033508,0.9994112253189087,0.4427235722541809,0.2670696973800659,-0.05617951229214668,0.9995272159576416,0.4472769796848297,0.2678752839565277,-0.05593461915850639,0.9990345239639282,0.4523823857307434,0.26859116554260254,-0.05586804822087288,0.9992239475250244,0.4834350645542145,0.28305405378341675,-0.2602476179599762,0.9993404746055603,0.4863928258419037,0.2845761179924011,0.10726870596408844,0.9991058707237244,0.4260329604148865,0.29840087890625,-0.13624809682369232,0.9968549013137817,0.42505043745040894,0.29799410700798035,-0.031056424602866173,0.9968359470367432,0.49106645584106445,0.382600873708725,-0.4305702745914459,0.9949324727058411,0.49677935242652893,0.3886227309703827,0.2651668190956116,0.9981496334075928,0.5161646008491516,0.21337063610553741,-0.6378223299980164,0.990892767906189,0.5227009654045105,0.2278401255607605,0.3137815296649933,0.12342308461666107,0.6050846576690674,0.07195866107940674,-0.5702274441719055,0.9726919531822205,0.5931720733642578,0.09967135637998581,0.08241201192140579,0.3377376198768616,0.621783971786499,0.04086548089981079,-0.6478210687637329,0.9543203115463257,0.6179482340812683,0.06503760814666748,0.023409128189086914,0.3926056921482086,0.6344164609909058,0.04448825120925903,-0.6357250213623047,0.9473646283149719,0.6251108646392822,0.06958180665969849,0.0073224506340920925,0.3764842748641968,0.6305350661277771,0.05541318655014038,-0.5699626207351685,0.9409763216972351,0.6201717257499695,0.07832711935043335,0.05503322556614876,0.39716577529907227,0.43040767312049866,0.7452914118766785,-0.23262426257133484,0.9975524544715881,0.360820472240448,0.7222338318824768,0.23220522701740265,0.9994710087776184,0.6381282806396484,0.9195682406425476,-0.47321566939353943,0.9957329630851746,0.13972142338752747,0.6407368779182434,0.2634325325489044,0.9834246039390564,0.917555034160614,0.897811233997345,-0.30684974789619446,0.9620969295501709,0.1281629502773285,0.8978338837623596,0.4100264012813568,0.9822030067443848,0.9564012289047241,0.8776471614837646,-0.2861361801624298,0.9601361751556396,0.15689709782600403,0.9393481612205505,0.41709381341934204,0.9873937368392944,1.0151567459106445,0.9270777702331543,-0.36871635913848877,0.9466758370399475,0.02068382501602173,0.9361118078231812,0.3720380961894989,0.9610097408294678
7,0.4694980978965759,0.3748265206813812,-0.1918872892856598,0.9982069730758667,0.4706324636936188,0.36878108978271484,-0.2072131186723709,0.9979197382926941,0.4721834063529968,0.36910948157310486,-0.2072259932756424,0.9984415173530579,0.47275733947753906,0.3688074052333832,-0.20729807019233704,0.9982886910438538,0.4703308343887329,0.36666274070739746,-0.1888938695192337,0.9956652522087097,0.47062963247299194,0.3651721179485321,-0.18894779682159424,0.9960246086120605,0.4721185266971588,0.3640168011188507,-0.18905171751976013,0.9960187077522278,0.4786974787712097,0.36432579159736633,-0.2412486970424652,0.9978142976760864,0.478229284286499,0.3585062325000763,-0.15854205191135406,0.9935635328292847,0.47522875666618347,0.37913426756858826,-0.19957441091537476,0.9975086450576782,0.47493910789489746,0.3776385188102722,-0.17581041157245636,0.9956788420677185,0.5005751252174377,0.38374924659729004,-0.22397485375404358,0.9982619881629944,0.5007840394973755,0.361541748046875,-0.10428834706544876,0.9982800483703613,0.48572617769241333,0.38569557666778564,-0.22912472486495972,0.8911377191543579,0.47830498218536377,0.328220009803772,-0.07719237357378006,0.3448598384857178,0.46866151690483093,0.36638814210891724,-0.20035825669765472,0.5725597739219666,0.46071889996528625,0.29856061935424805,-0.07690489292144775,0.25564831495285034,0.46176937222480774,0.36649805307388306,-0.2060748040676117,0.5102015137672424,0.45850855112075806,0.2922319769859314,-0.07589539140462875,0.24174702167510986,0.46418440341949463,0.3581889867782593,-0.20471493899822235,0.4993254840373993,0.4566226601600647,0.2900386452674866,-0.08512981981039047,0.24090956151485443,0.4685763120651245,0.3584362268447876,-0.19798047840595245,0.4912642240524292,0.45601457357406616,0.29328858852386475,-0.08179420232772827,0.2781675159931183,0.505859375,0.470415860414505,-0.03526165708899498,0.9989423155784607,0.5129967331886292,0.46688392758369446,0.035223979502916336,0.9991713762283325,0.4840705692768097,0.529265284538269,-0.029869593679904938,0.879423975944519,0.5644572973251343,0.5581158399581909,0.1129877120256424,0.7967182397842407,0.4216374456882477,0.5935351848602295,0.0009494941914454103,0.9718179106712341,0.6117950677871704,0.6224707961082458,0.18367870151996613,0.8564761877059937,0.4158652722835541,0.6036670804023743,0.004797760862857103,0.9805232882499695,0.6176146268844604,0.6290350556373596,0.19183294475078583,0.9372832179069519,0.4037685692310333,0.6189154982566833,-0.04466099292039871,0.9538367390632629,0.6238531470298767,0.6556622982025146,0.1661723256111145,0.8392350077629089
8,0.9167743921279907,0.11807149648666382,-0.16214798390865326,0.9999576807022095,0.8984232544898987,0.09559088945388794,-0.1204434260725975,0.9999620914459229,0.8945692777633667,0.09452062845230103,-0.12054859846830368,0.9999428987503052,0.8905376195907593,0.09351962804794312,-0.12053817510604858,0.9999727010726929,0.899050235748291,0.0981365516781807,-0.20041164755821228,0.9999786615371704,0.8961276412010193,0.09889108687639236,-0.2004837840795517,0.9999692440032959,0.8928811550140381,0.0994768738746643,-0.20066596567630768,0.9999805688858032,0.8558874130249023,0.10878646373748779,0.03803487494587898,0.9999661445617676,0.8578004837036133,0.11166483163833618,-0.31411585211753845,0.9999700784683228,0.9074000120162964,0.14298683404922485,-0.0986788347363472,0.9999551773071289,0.9071412682533264,0.14512944221496582,-0.1990797519683838,0.9999692440032959,0.7895883321762085,0.28119945526123047,0.2923753559589386,0.9998968839645386,0.8091499209403992,0.3256036043167114,-0.5084792971611023,0.9999834299087524,0.7957149744033813,0.5439242720603943,0.22894348204135895,0.11697123199701309,0.817711591720581,0.6013085842132568,-0.5949354767799377,0.7660367488861084,0.8500204086303711,0.7867764830589294,0.041142407804727554,0.06858450919389725,0.8680849075317383,0.853524923324585,-0.48388317227363586,0.6650986075401306,0.8796588182449341,0.8295056819915771,0.031826283782720566,0.0692727342247963,0.8804928064346313,0.9059624671936035,-0.5535005927085876,0.6109989285469055,0.8605923652648926,0.8318431377410889,-0.023846419528126717,0.07269272953271866,0.8935482501983643,0.9097536206245422,-0.5181480050086975,0.5844358801841736,0.8655106425285339,0.8225832581520081,0.006876666564494371,0.08294878154993057,0.882585346698761,0.8939656019210815,-0.46807849407196045,0.5245255827903748,0.5910882353782654,0.6656293869018555,0.2409648299217224,0.9999909400939941,0.6268727779388428,0.669732391834259,-0.241466224193573,0.9999873638153076,0.3747132122516632,0.8669194579124451,0.3295813202857971,0.9824589490890503,0.8959280848503113,0.5377964973449707,-0.12880907952785492,0.9577881097793579,0.09335565567016602,0.7899183630943298,0.4705410301685333,0.9898189902305603,0.8824217319488525,0.8839126825332642,0.19249196350574493,0.9681926369667053,0.0605243444442749,0.742262601852417,0.49031388759613037,0.9893608689308167,0.8520590662956238,0.9336385726928711,0.21716001629829407,0.9161330461502075,0.042544543743133545,0.8938026428222656,0.44830548763275146,0.9800717830657959,0.9566851258277893,0.953368067741394,0.20989656448364258,0.9401070475578308
9,0.37901654839515686,0.3403502106666565,-0.26487207412719727,0.9982306361198425,0.4030887186527252,0.32935377955436707,-0.31347811222076416,0.999086856842041,0.4063340127468109,0.3309049606323242,-0.31334957480430603,0.9987805485725403,0.4097382426261902,0.3323681056499481,-0.31331440806388855,0.9989585876464844,0.40389901399612427,0.32925093173980713,-0.22570495307445526,0.998877227306366,0.4074547588825226,0.3308563530445099,-0.22542226314544678,0.9979248046875,0.41114145517349243,0.33223503828048706,-0.2252807915210724,0.9979687333106995,0.4377444088459015,0.3539847135543823,-0.46460452675819397,0.9987971782684326,0.4378090798854828,0.3504764139652252,-0.05008747801184654,0.9972580671310425,0.38327085971832275,0.35990044474601746,-0.3173706531524658,0.9953044652938843,0.38282912969589233,0.36081045866012573,-0.19793373346328735,0.994149923324585,0.426926851272583,0.44951796531677246,-0.635394275188446,0.9953048229217529,0.4348210096359253,0.4476478099822998,0.11703243106603622,0.9919307827949524,0.46557703614234924,0.2718195617198944,-0.8881279230117798,0.9928840398788452,0.45954596996307373,0.2768296003341675,0.15376901626586914,0.05828738212585449,0.522139310836792,0.12411034107208252,-0.8570910692214966,0.9746053814888,0.515538215637207,0.1392078399658203,-0.12795569002628326,0.2735563814640045,0.5385679006576538,0.07980567216873169,-0.9545505046844482,0.9562583565711975,0.529586136341095,0.10048693418502808,-0.1783672422170639,0.37522441148757935,0.548880398273468,0.0786028504371643,-0.9280506372451782,0.9483543038368225,0.5376237630844116,0.09620177745819092,-0.2220451682806015,0.3649347126483917,0.5422872304916382,0.0979875922203064,-0.8526995182037354,0.9358487725257874,0.5329644680023193,0.11754059791564941,-0.16536253690719604,0.3952670991420746,0.39559206366539,0.7667649984359741,-0.2559661567211151,0.9992948770523071,0.344437837600708,0.7346327900886536,0.2558150589466095,0.9995226860046387,0.597454845905304,0.9396936893463135,-0.5389418601989746,0.9965431094169617,0.1474204659461975,0.657310962677002,0.4730008840560913,0.93560391664505,0.8781689405441284,0.930597186088562,-0.3534679114818573,0.9663288593292236,0.131086066365242,0.8765430450439453,0.6505057215690613,0.9426382780075073,0.9047625660896301,0.908107578754425,-0.3312060236930847,0.9571810960769653,0.15304775536060333,0.9186183214187622,0.6620161533355713,0.9638095498085022,0.9528474807739258,0.9885247349739075,-0.40857306122779846,0.9376421570777893,0.020823806524276733,0.9193678498268127,0.6512326598167419,0.9022099375724792
